order_id,customer_id,store_id,order_date,order_status,payment_mode
1263,189,32,2026-03-20,Completed,UPI
1264,967,982,2023-05-13,,Cash
1265,886,690,2025-06-27,Completed,Cash
1266,1798,1043,2026-02-01,Completed,Card
1267,255,1641,2025-10-06,Returned,Net Banking
1268,1739,124,2023-03-15,Completed,Cash
1269,746,791,2023-11-03,Completed,Card
1270,528,1417,2024-09-18,Cancelled,UPI
1271,1973,443,2023-09-15,Completed,Card
1272,1818,50,2026-01-19,Completed,Cash
1273,661,1954,2025-08-12,Completed,Cash
1274,1961,310,2024-02-21,Completed,UPI
1275,1502,1756,2026-03-18,Completed,Card
1276,1682,1256,2023-06-12,Completed,Card
1277,322,1682,2024-10-13,Completed,Card
1278,712,1361,2026-03-24,Completed,UPI
1279,1033,527,2025-06-21,Completed,UPI
1280,699,1715,2025-04-21,Completed,Card
1281,1469,1055,2025-09-02,Completed,UPI
1282,568,723,2025-08-13,Completed,Card
1283,509,4,2024-04-02,Completed,Net Banking
1284,1673,1612,2025-07-26,Completed,Card
1285,428,1167,2026-03-18,Completed,Card
1286,1953,378,2023-12-14,Completed,Cash
1287,1281,169,2024-12-23,Completed,Cash
1288,1901,965,2026-05-11,Cancelled,Card
1289,1991,918,2025-10-10,Completed,UPI
1290,1315,520,2024-09-18,Completed,UPI
1291,486,1926,2023-04-28,Completed,UPI
1292,451,1853,2024-03-27,,UPI
1293,1287,306,2024-08-24,Completed,Card
1294,1760,82,2025-03-02,Completed,UPI
1295,732,576,2026-05-25,Completed,Cash
1296,1036,862,2024-07-20,Completed,Net Banking
1297,1383,356,2025-09-01,Completed,UPI
1298,1840,1520,2025-02-16,Completed,Net Banking
1299,1458,1423,2026-02-21,Completed,Card
1300,341,260,2023-09-02,Completed,UPI
1301,521,1650,2026-06-01,Returned,UPI
1302,1173,662,2024-06-15,Completed,UPI
1303,1861,1026,2025-04-14,Completed,Net Banking
1304,849,1437,2025-07-11,Completed,Card
1305,473,1798,2025-09-16,Completed,UPI
1306,213,790,2024-09-18,Completed,Card
1307,697,908,2025-10-17,Completed,UPI
1308,857,40,2024-07-24,Completed,Card
1309,502,577,2024-12-15,Completed,Card
1310,1954,1814,2025-07-22,Completed,Cash
1311,186,712,2026-05-04,Completed,UPI
1312,684,613,2026-02-19,Completed,UPI
1313,944,458,2025-02-22,Completed,UPI
1314,1226,144,2026-04-16,Returned,UPI
1315,1321,753,2023-11-07,Completed,Cash
1316,1387,1832,2025-04-11,Completed,Card
1317,823,337,2025-10-13,Completed,UPI
1318,543,939,2025-10-23,Cancelled,UPI
1319,1267,523,2023-02-12,Returned,Card
1320,651,708,2023-08-18,Completed,Card
1321,5645,1050,2024-11-25,Completed,UPI
1322,888,400,2025-06-16,Completed,Card
1323,1691,815,2024-04-29,Cancelled,UPI
1324,1571,1352,2024-11-30,Completed,Cash
1325,1519,516,2024-12-10,Completed,Card
1326,912,1119,2025-10-16,Completed,Card
1327,1523,936,2025-05-27,Completed,Card
1328,14,1207,2025-08-12,Completed,Net Banking
1329,90,1244,2025-04-08,Completed,UPI
1330,1588,285,2025-05-04,Completed,UPI
1331,1380,902,2025-08-03,Completed,UPI
1332,201,504,2023-04-19,Completed,Card
1333,725,679,2025-06-07,,UPI
1334,29,2,2025-05-28,Completed,Card
1335,1564,123,2025-09-20,Completed,Net Banking
1336,557,1156,2026-05-16,Completed,UPI
1337,1156,172,2026-01-22,Completed,UPI
1338,370,877,2023-06-25,Completed,Card
1339,338,1040,2023-09-12,Completed,Card
1340,1169,1347,2026-02-26,Completed,UPI
1341,1592,1535,2025-10-15,Completed,Card
1342,1324,1178,2024-09-15,Completed,UPI
1343,512,1836,2025-09-10,Completed,UPI
1344,632,1796,2025-04-22,Completed,Card
1345,385,1312,2024-11-23,Completed,UPI
1346,1080,1404,2025-07-22,Completed,Card
1347,723,211,2023-09-08,Completed,UPI
1348,1386,351,2025-06-26,Completed,Cash
1349,885,1668,2026-06-10,Returned,Net Banking
1350,1002,1448,2026-06-26,Completed,UPI
1351,825,1470,2025-11-06,Completed,Card
1352,1695,1659,2023-10-12,Completed,Card
1353,1078,182,2023-07-17,Completed,UPI
1354,399,1988,2026-06-14,Completed,Card
1355,1785,1761,2025-07-27,Completed,UPI
1356,189,223,2025-07-10,Completed,Card
1357,644,931,2026-04-07,Completed,Card
1358,1971,587,2023-11-03,Completed,Net Banking
1359,322,646,2026-01-23,Completed,UPI
1360,1135,222,2025-08-27,Completed,UPI
1361,1107,1244,2024-10-30,Cancelled,UPI
1362,1008,1717,2024-06-28,Completed,card
1363,466,1899,2024-06-10,Completed,UPI
1364,116,1261,2024-09-09,Completed,UPI
1365,835,22,2024-05-10,Completed,Card
1366,1652,1180,2025-11-16,Completed,UPI
1367,1528,569,2025-02-17,Completed,Card
1368,1565,1326,2023-06-24,Returned,Card
1369,349,605,2025-06-04,Completed,Card
1370,1941,1055,2023-11-23,Completed,Cash
1371,1903,687,2025-07-11,Completed,Card
1372,1690,1858,2025-07-26,Completed,UPI
1373,1847,1662,2024-12-08,Completed,UPI
1374,1145,743,2026-03-09,Completed,UPI
1375,731,598,2023-03-19,Completed,Cash
1376,282,204,2026-02-03,Completed,Card
1377,1076,1472,2024-02-05,Completed,UPI
1378,1796,1937,2023-05-04,Completed,UPI
1379,264,712,2026-06-26,Completed,  Cash  
1380,788,810,2026-02-13,Completed,Cash
1381,1237,637,2024-08-06,Completed,Card
1382,1941,1065,2025-09-25,Completed,Card
1383,1725,1145,2023-08-21,Returned,Net Banking
1384,1686,1460,2023-08-28,Completed,Card
1385,554,1681,2025-02-25,Completed,Card
1386,1352,233,2026-06-16,Completed,Cash
1387,551,1925,2023-04-16,Completed,UPI
1388,435,1353,2025-07-31,Completed,Card
1389,770,959,2026-01-22,Completed,UPI
1390,540,241,2025-07-10,Completed,UPI
1391,1435,1615,2024-12-07,Returned,Card
1392,1121,514,2025-07-28,Completed,Card
1393,590,424,2026-05-24,Completed,Net Banking
1394,464,1011,2025-09-02,Returned,Card
1395,787,697,2023-02-24,Completed,UPI
1396,1692,1232,2025-08-16,Completed,Cash
1397,61,511,2024-09-21,Completed,UPI
1398,643,1966,2024-08-23,Completed,Net Banking
1399,212,1449,2026-01-28,Completed,UPI
1400,724,719,2023-10-03,Completed,Card
1401,921,1129,2025-02-02,Completed,Net Banking
1402,843,1000,2024-02-15,Completed,UPI
1403,888,414,2026-01-12,Completed,Cash
1404,1161,1930,2024-11-28,Completed,UPI
1405,823,1290,2024-04-07,Completed,UPI
1406,1133,122,2024-07-15,Completed,Card
1407,1556,1156,2026-05-02,Completed,Card
1408,214,1646,2023-03-27,Completed,Card
1409,591,1171,2026-06-09,Completed,Card
1410,1110,963,2024-09-20,Completed,upi
1411,814,1126,2026-01-03,Completed,Net Banking
1412,888,1253,2024-03-31,Cancelled,Cash
1413,927,398,2026-01-09,,Cash
1414,1133,139,2023-07-28,Cancelled,Card
1415,1152,1403,2026-05-30,Completed,Card
1416,558,434,2026-01-08,Completed,UPI
1417,1324,694,2025-11-03,Completed,UPI
1418,1424,151,2026-02-06,Completed,Card
1419,721,1681,2025-12-18,Completed,Cash
1420,1177,652,2024-07-05,Completed,UPI
1421,309,43,2024-03-27,Completed,Cash
1422,231,644,2025-10-18,Completed,Cash
1423,1423,188,2023-11-22,Completed,UPI
1424,3789,187,2025-01-30,Completed,Card
1425,1027,1677,2026-05-23,Completed,Cash
1426,744,1557,2024-12-07,Completed,UPI
1427,1357,1322,2026-03-11,Cancelled,Cash
1428,470,572,2025-08-01,Completed,Card
1429,210,1673,2025-03-25,Completed,Card
1430,325,1900,2024-04-22,Completed,UPI
1431,1979,1341,2026-06-04,Completed,UPI
1432,1590,70,2026-01-31,Completed,UPI
1433,668,634,2023-03-06,Completed,UPI
1434,1755,1752,2023-02-03,Completed,Card
1435,1411,1938,2026-05-15,Completed,Cash
1436,1491,1819,2025-06-15,Completed,UPI
1437,431,1670,2026-06-19,Completed,Card
1438,379,874,2026-04-24,Returned,UPI
1439,872,1489,2024-12-24,Completed,Card
1440,384,286,2024-06-23,Completed,Cash
1441,1109,1957,2025-11-25,Completed,UPI
1442,1726,995,2023-01-25,Completed,Card
1443,835,704,2025-06-19,Completed,UPI
1444,883,1764,2025-07-09,Completed,Cash
1445,1221,707,2025-07-23,Returned,UPI
1446,641,1150,2024-12-19,Completed,UPI
1447,1131,1585,2024-08-04,Completed,Card
1448,3878,1382,2023-06-13,Completed,Card
1449,153,1363,2026-03-28,Completed,UPI
1450,1258,631,2025-08-20,Completed,Card
1451,1541,1858,2024-10-24,Completed,UPI
1452,540,68,2026-03-25,Completed,Net Banking
1453,1535,1829,2025-06-26,Completed,Card
1454,1258,1595,2025-06-22,Completed,UPI
1455,999,581,2025-08-23,Completed,Net Banking
1456,581,1865,2026-02-27,Completed,Card
1457,766,1953,2026-03-22,Completed,Cash
1458,725,61,2024-03-02,Completed,Card
1459,1906,560,2026-05-08,Completed,Net Banking
1460,847,992,2025-07-26,Completed,Cash
1461,1964,1113,2026-01-17,,Cash
1462,1982,908,2025-12-08,Completed,Net Banking
1463,1001,887,2026-04-28,Completed,UPI
1464,1079,470,2025-11-22,Completed,UPI
1465,840,938,2026-02-16,Completed,Net Banking
1466,673,806,2025-08-02,Completed,Cash
1467,1021,1959,2025-03-18,Completed,UPI
1468,1857,1718,2026-05-05,Cancelled,Card
1469,1979,189,2026-06-05,Completed,UPI
1470,1309,901,2023-11-23,,Card
1471,1666,1257,2024-03-30,Completed,UPI
1472,253,1956,2023-12-26,Completed,UPI
1473,967,936,2024-09-19,Completed,Cash
1474,781,1724,2024-04-03,Completed,Net Banking
1475,18,1800,2025-05-22,Completed,Net Banking
1476,755,178,2024-12-24,Completed,Net Banking
1477,379,1948,2024-03-25,Completed,  Cash  
1478,693,1925,2023-08-31,Completed,UPI
1479,523,1236,2023-09-21,Completed,Card
1480,1559,856,2023-11-26,Completed,UPI
1481,1910,1597,2026-03-24,Cancelled,Cash
1482,177,606,2026-02-10,Cancelled,UPI
1483,1887,1380,2026-02-13,Completed,Cash
1484,1266,1890,2026-03-12,Completed,Cash
1485,597,223,2023-01-28,Completed,UPI
1486,452,1542,2025-05-10,Cancelled,UPI
1487,350,392,2025-11-15,Completed,Cash
1488,82,1594,2023-08-19,Completed,UPI
1489,783,2000,2025-08-11,Completed,UPI
1490,747,279,2024-11-14,Completed,Card
1491,1786,1512,2025-01-14,Completed,Card
1492,1368,1739,2026-02-07,,UPI
1493,38,603,2026-02-10,Completed,UPI
1494,184,1666,2025-01-13,Completed,Cash
1495,901,240,2026-01-03,Completed,Card
1496,1122,703,2025-02-02,Returned,UPI
1497,130,631,2023-08-27,Completed,UPI
1498,290,1112,2026-03-09,Completed,UPI
1499,1442,1934,2025-12-21,Completed,Card
1500,261,782,2024-11-20,Completed,  UPI  
1501,957,731,2023-05-26,Completed,UPI
1502,1342,1807,2024-11-05,Completed,UPI
1503,886,1207,2025-12-11,Completed,UPI
1504,1909,869,2025-10-23,Completed,Net Banking
1505,1238,1038,2026-01-28,Returned,Card
1506,315,1,2024-05-23,Completed,Card
1507,6,1162,2025-03-03,Completed,UPI
1508,1979,654,2024-07-21,Completed,Net Banking
1509,1503,1670,2023-12-27,Completed,UPI
1510,808,414,2023-03-16,Completed,Cash
1511,1092,14,2024-07-01,Returned,Cash
1512,725,1271,2025-12-10,Completed,Net Banking
1513,1836,55,2024-09-20,Completed,Cash
1514,1625,524,2025-11-06,Completed,UPI
1515,568,328,2025-04-07,Completed,Card
1516,121,675,2024-12-27,Completed,UPI
1517,638,1099,2026-01-23,Completed,UPI
1518,1195,526,2024-09-15,Completed,UPI
1519,704,189,2023-04-16,Completed,Card
1520,1823,1193,2026-01-24,Completed,Card
1521,1380,1493,2025-04-25,Returned,UPI
1522,889,1984,2026-03-06,Completed,UPI
1523,744,1266,2023-11-18,Returned,UPI
1524,1981,536,2024-11-30,Completed,Card
1525,1548,1097,2024-05-04,Completed,UPI
1526,719,448,2024-06-15,Completed,Cash
1527,642,486,2025-05-17,Completed,UPI
1528,1890,1201,2024-05-17,Completed,Card
1529,1990,790,2025-05-07,Completed,Card
1530,108,413,2026-05-27,Completed,UPI
1531,713,329,2024-07-07,Completed,UPI
1532,83,677,2025-12-17,Completed,Card
1533,1517,1250,,Completed,Net Banking
1534,437,423,2024-08-27,Completed,UPI
1535,311,991,,Completed,Card
1536,763,1876,2026-06-21,Completed,Cash
1537,972,880,2026-02-15,Completed,UPI
1538,80,1780,2023-07-04,Completed,Cash
1539,1487,583,2025-05-22,Completed,Cash
1540,994,57,2025-11-18,Completed,UPI
1541,1767,1068,2024-12-28,Completed,upi
1542,941,849,2025-08-27,Completed,Net Banking
1543,761,1405,2023-12-05,Completed,Card
1544,1136,228,2024-08-04,Completed,Card
1545,414,1291,2025-01-29,Completed,UPI
1546,1393,154,2026-06-05,Completed,Net Banking
1547,1803,1022,2024-06-17,Completed,UPI
1548,1959,1776,2026-04-19,Returned,UPI
1549,1920,800,2026-04-20,Completed,Card
1550,1393,1329,2025-06-10,Cancelled,Card
1551,1191,1968,2024-11-23,Completed,Card
1552,1797,769,2024-09-01,Completed,Cash
1553,1619,1756,2025-09-30,Completed,UPI
1554,891,903,2024-08-15,Completed,UPI
1555,62,1936,2026-04-04,Returned,UPI
1556,1772,597,2025-05-25,Returned,Card
1557,1489,238,2026-03-12,Returned,UPI
1558,952,1951,2025-05-31,Completed,cash
1559,1616,610,2025-12-23,Completed,UPI
1560,1727,1573,2025-03-22,Completed,UPI
1561,817,1434,2025-12-12,Completed,Cash
1562,1114,1534,2025-12-16,Completed,UPI
1563,157,964,2023-11-20,Completed,UPI
1564,1688,455,2024-06-11,Completed,Cash
1565,1976,135,2025-11-30,Completed,UPI
1566,25,1915,2024-10-31,Completed,Card
1567,254,1767,2023-06-04,Cancelled,Card
1568,1149,792,2026-04-24,Completed,Net Banking
1569,598,1593,2024-11-11,Returned,UPI
1570,1207,114,2025-10-18,Returned,Card
1571,1551,1686,2025-06-26,Completed,UPI
1572,1018,744,2025-06-10,Completed,Cash
1573,1545,1807,2023-09-05,Completed,Cash
1574,1415,1056,2023-04-14,Completed,Card
1575,1872,325,2024-02-13,Completed,UPI
1576,763,1806,2023-12-01,Completed,UPI
1577,737,1047,2025-01-04,Completed,UPI
1578,525,745,2025-09-27,Completed,Net Banking
1579,205,1967,2026-03-02,Completed,Card
1580,1856,1496,2023-10-22,Completed,UPI
1581,942,44,2026-02-08,Cancelled,UPI
1582,988,829,2026-01-28,Completed,UPI
1583,1587,1403,2025-08-25,Completed,Net Banking
1584,440,1292,2024-12-21,Completed,Card
1585,1566,379,2024-04-01,Completed,Card
1586,1621,516,2025-04-07,Completed,UPI
1587,270,328,2026-04-16,Completed,Card
1588,541,527,2024-08-03,Completed,Card
1589,575,1469,2025-08-15,Completed,Cash
1590,1510,344,2023-05-24,Completed,Net Banking
1591,1420,793,2025-08-01,Completed,Card
1592,722,646,2026-01-26,Completed,Cash
1593,1367,109,2025-08-29,Completed,UPI
1594,1062,108,2025-09-18,Completed,UPI
1595,1816,61,2026-06-04,Completed,Card
1596,1820,1003,2025-04-28,Completed,Net Banking
1597,1657,391,2026-02-24,Cancelled,Cash
1598,1980,1480,2024-09-10,Completed,Card
1599,299,1886,2024-01-27,Completed,Card
1600,801,1960,2025-10-29,Completed,UPI
1601,1956,1567,2025-09-29,Completed,CASH
1602,1533,937,2023-11-17,Completed,UPI
1603,475,564,2025-04-15,Completed,Cash
1604,1461,453,2025-11-24,Completed,Cash
1605,1120,816,2025-06-02,Completed,Cash
1606,422,955,2026-04-10,Completed,UPI
1607,604,1264,2025-09-03,Completed,UPI
1608,1013,1657,2023-08-08,Completed,UPI
1609,705,1652,2025-11-19,Completed,Card
1610,1994,1317,2025-11-30,Completed,Cash
1611,447,1490,2023-05-07,Completed,UPI
1612,88,761,2026-03-04,Returned,UPI
1613,609,110,2024-07-29,Completed,Card
1614,1936,971,2026-04-24,Completed,UPI
1615,213,365,2026-03-17,Completed,Net Banking
1616,1897,379,2024-05-10,Cancelled,Card
1617,1195,1069,2026-01-15,Completed,Card
1618,1331,1424,2026-01-30,Cancelled,UPI
1619,1720,1549,2024-11-05,Completed,UPI
1620,99,1415,2023-07-01,Completed,Net Banking
1621,1211,1766,2024-01-28,Completed,Cash
1622,500,1101,2025-12-20,Returned,Cash
1623,698,913,2024-02-25,Completed,UPI
1624,696,1308,2024-07-02,Completed,UPI
1625,1885,61,2025-09-28,Completed,Card
1626,848,755,2026-05-13,Completed,UPI
1627,584,501,2024-08-22,Completed,Card
1628,728,318,2023-12-01,Returned,Net Banking
1629,1717,170,2025-05-26,Completed,UPI
1630,1999,1258,2026-05-10,Completed,Card
1631,1379,836,2024-02-27,Completed,Cash
1632,1713,929,2023-09-21,Cancelled,Card
1633,677,1679,2025-12-10,Completed,Cash
1634,114,501,2025-01-20,Completed,UPI
1635,1684,858,2025-10-18,Completed,UPI
1636,1081,420,2023-10-26,Completed,UPI
1637,1213,1890,2026-01-25,Completed,Card
1638,1215,1228,2026-03-29,Completed,Card
1639,1089,1406,2025-07-18,Completed,Card
1640,1325,128,2026-03-27,Returned,UPI
1641,1430,1360,2024-09-18,Completed,Net Banking
1642,4,172,2026-01-05,Completed,UPI
1643,319,995,2024-02-28,Completed,UPI
1644,184,657,2024-07-30,Completed,UPI
1645,70,563,2024-08-28,Completed,UPI
1646,653,1937,2024-05-28,Completed,UPI
1647,104,532,2025-05-26,Completed,Cash
1648,1307,460,2024-07-13,Completed,Card
1649,696,1185,2024-08-15,Completed,Cash
1650,492,1375,2024-11-08,Returned,UPI
1651,1674,1829,2025-03-25,Completed,Card
1652,1466,568,2026-05-29,Completed,UPI
1653,1101,193,2024-07-07,Completed,Card
1654,1851,744,2026-02-16,Completed,Cash
1655,1147,1747,2025-03-18,Completed,UPI
1656,1668,1586,2024-10-04,Returned,Card
1657,1175,1103,2025-08-10,Completed,Card
1658,1716,1243,2026-06-28,Cancelled,Card
1659,673,251,2023-11-24,Completed,UPI
1660,1497,1376,2024-10-28,Completed,Card
1661,1581,1752,2023-11-14,Completed,UPI
1662,1501,1168,2026-06-28,Completed,UPI
1663,1821,459,2025-10-23,Completed,UPI
1664,572,1912,2026-03-24,Completed,UPI
1665,1418,143,2025-02-24,Completed,Cash
1666,231,88,2025-12-22,Completed,UPI
1667,1761,1285,2026-05-03,Completed,Card
1668,1524,786,2023-02-15,Completed,Card
1669,1357,1666,2024-02-19,Completed,Card
1670,1103,1895,2026-05-08,Completed,UPI
1671,1957,1908,2026-02-24,Completed,Card
1672,1171,1439,2024-08-21,Completed,Card
1673,1367,549,2026-05-11,Completed,Net Banking
1674,1822,802,2026-05-23,Completed,UPI
1675,940,1268,2026-01-31,Completed,Card
1676,908,861,2025-04-08,Completed,Net Banking
1677,794,995,2026-04-22,Completed,UPI
1678,1659,1580,2026-05-02,Completed,Card
1679,1178,1627,2025-02-18,Completed,Net Banking
1680,165,10,2024-08-28,Completed,CARD
1681,1499,277,2024-08-06,Completed,Cash
1682,283,1900,2024-08-12,Returned,Net Banking
1683,1028,1919,2024-07-26,Completed,UPI
1684,1599,134,2023-02-12,Completed,UPI
1685,471,756,2026-04-22,Cancelled,Card
1686,621,214,2024-06-14,Completed,UPI
1687,997,1374,2024-03-30,Completed,Card
1688,1480,395,2023-09-05,Returned,Card
1689,1201,1952,2025-02-04,Completed,Net Banking
1690,653,3,2026-06-09,Completed,UPI
1691,854,1960,2026-06-22,Completed,UPI
1692,14,1469,2025-10-29,Completed,Card
1693,635,1840,2024-12-03,Completed,Net Banking
1694,943,1577,2024-10-22,Completed,UPI
1695,772,1089,2026-05-25,Completed,Cash
1696,957,1238,2025-11-21,Completed,UPI
1697,189,1620,2023-11-25,Completed,Net Banking
1698,1532,1798,2024-05-30,Completed,UPI
1699,1370,739,2025-08-18,Completed,Net Banking
1700,160,1140,2026-06-25,Returned,UPI
1701,1519,1546,2026-03-01,Completed,Card
1702,1865,1869,2024-10-21,Cancelled,Cash
1703,1188,1462,2025-01-10,Completed,UPI
1704,594,1126,2026-04-08,Completed,UPI
1705,1898,109,2025-01-22,Completed,Cash
1706,288,1012,2026-01-13,Completed,UPI
1707,243,19,2024-05-12,Returned,cash
1708,1608,1832,2026-05-09,,UPI
1709,1390,826,2026-01-26,Cancelled,Card
1710,538,1429,2023-01-03,Completed,UPI
1711,702,1941,2025-01-04,Completed,Card
1712,1135,1076,2023-08-20,Completed,Card
1713,1351,250,2025-12-19,Completed,Card
1714,1995,4,,Completed,UPI
1715,411,1802,2023-10-07,Completed,Net Banking
1716,42,402,2026-05-23,Cancelled,UPI
1717,1938,1323,2023-06-04,Completed,Card
1718,1118,576,2024-06-28,Completed,Card
1719,263,397,2026-01-12,Completed,UPI
1720,1941,32,2024-08-02,Completed,UPI
1721,178,397,2025-12-08,Completed,Cash
1722,568,513,2025-05-24,Completed,Card
1723,1439,372,2024-10-15,Completed,Card
1724,1674,1922,2026-04-15,Completed,UPI
1725,870,1149,2023-10-17,Completed,UPI
1726,674,1480,2024-07-13,Completed,Cash
1727,1423,886,2025-07-16,Cancelled,UPI
1728,1086,494,2023-03-23,,  Card  
1729,1244,9,2026-05-05,Completed,Card
1730,1483,1114,2024-07-31,Completed,UPI
1731,180,1878,2025-12-17,Completed,UPI
1732,249,781,2024-07-04,Completed,Card
1733,751,1372,2023-04-21,Completed,UPI
1734,475,1491,2025-03-02,Completed,Card
1735,1074,1427,2023-12-04,Completed,UPI
1736,270,1725,2025-02-16,Completed,Card
1737,441,1918,2026-03-05,Completed,Cash
1738,33,1401,2025-09-17,Completed,Card
1739,90,510,2025-12-30,Returned,UPI
1740,1260,1397,2025-11-10,Completed,UPI
1741,1798,317,2024-05-23,Completed,Net Banking
1742,702,1700,2023-07-25,Completed,Cash
1743,979,218,2026-06-30,Completed,Cash
1744,1007,968,2023-03-05,Completed,UPI
1745,607,710,2025-01-01,Completed,Card
1746,1049,303,2025-08-13,Completed,Cash
1747,329,363,2023-10-01,Completed,Card
1748,1345,1872,2025-05-11,Completed,UPI
1749,1947,1135,2024-02-06,Returned,Card
1750,1663,1955,2023-11-27,Completed,UPI
1751,99,481,2026-04-26,Completed,UPI
1752,1167,531,2023-08-01,Completed,Card
1753,1143,1389,2024-11-22,Returned,Card
1754,1398,1829,2024-01-01,Completed,Net Banking
1755,850,168,2023-04-24,Cancelled,Net Banking
1756,1002,1825,2025-06-06,Completed,UPI
1757,560,1343,2025-10-22,Completed,Card
1758,530,846,2026-04-16,Completed,Card
1759,517,368,2026-04-20,Completed,UPI
1760,1409,1596,2025-09-12,Completed,Net Banking
1761,263,1473,2024-04-26,Completed,UPI
1762,621,1094,2024-06-23,Completed,Net Banking
1763,1191,405,2023-12-14,Completed,UPI
1764,173,1579,2024-06-18,Completed,Card
1765,5539,406,2026-06-20,Completed,UPI
1766,1394,1240,2026-04-27,Cancelled,Card
1767,208,648,2025-03-27,Completed,Cash
1768,1786,639,2023-11-09,Completed,Card
1769,733,90,2023-04-23,Cancelled,UPI
1770,1332,129,2023-11-19,Completed,Net Banking
1771,1791,1152,2024-05-15,Completed,Card
1772,1782,184,2023-04-23,Completed,UPI
1773,1153,1130,2026-01-07,Completed,Cash
1774,1317,1509,2026-03-16,Completed,UPI
1775,1628,1617,2023-10-18,Completed,Card
1776,1977,6795,2025-07-11,Completed,Net Banking
1777,1889,1188,2023-09-10,Completed,Card
1778,612,449,2023-10-13,Completed,UPI
1779,574,898,2024-05-20,Completed,Card
1780,606,1847,2026-05-05,Completed,Net Banking
1781,1432,808,2026-05-26,Completed,Net Banking
1782,1060,1632,2024-10-20,Completed,UPI
1783,220,1142,2026-03-30,Cancelled,UPI
1784,1875,745,2025-04-21,Completed,Net Banking
1785,438,1777,2025-11-16,Completed,UPI
1786,1063,56,2024-12-20,Completed,Card
1787,740,671,2026-01-10,Completed,UPI
1788,1395,675,2025-05-24,Completed,Cash
1789,404,377,2024-05-23,,UPI
1790,858,1337,2024-07-17,Completed,Net Banking
1791,1070,1752,2023-10-15,Completed,Cash
1792,1662,682,2023-07-17,Completed,UPI
1793,542,1780,2024-02-11,Completed,Cash
1794,505,515,2024-06-23,Completed,Net Banking
1795,739,1093,2024-10-31,Completed,UPI
1796,941,1756,2025-08-31,Completed,Cash
1797,170,1624,2025-04-25,Completed,UPI
1798,19,1885,2026-03-16,Completed,Card
1799,1040,541,2023-09-06,Completed,Net Banking
1800,1224,1760,2023-12-30,Completed,UPI
1801,432,475,2025-12-11,Completed,UPI
1802,585,1952,2025-12-17,Completed,Net Banking
1803,1540,202,2026-06-10,Completed,Cash
1804,930,993,2026-01-07,Completed,Cash
1805,1382,555,2023-03-05,Completed,Cash
1806,891,1991,2026-01-29,Completed,Card
1807,1104,1271,2024-12-14,Completed,Card
1808,1301,357,2024-10-16,Completed,UPI
1809,1058,890,2023-01-17,Completed,Cash
1810,1667,545,2024-01-24,Cancelled,Card
1811,150,1670,2023-08-30,Completed,UPI
1812,795,877,2023-09-03,Completed,UPI
1813,1023,112,2023-05-11,Completed,UPI
1814,1801,818,2026-02-14,Completed,Cash
1815,369,723,2023-05-30,Returned,Cash
1816,1921,1669,2024-01-19,Completed,UPI
1817,1626,848,2023-01-23,Completed,Card
1818,1127,5595,2023-10-21,Completed,Net Banking
1819,1471,1633,2025-05-12,Completed,UPI
1820,375,295,2024-07-29,,Card
1821,853,1876,2024-02-16,Completed,UPI
1822,1455,952,2024-07-02,Completed,Card
1823,761,297,2026-04-17,Completed,UPI
1824,1575,1880,2023-04-07,Returned,Card
1825,1831,1812,2025-10-08,Cancelled,Card
1826,81,1886,2025-12-06,Completed,UPI
1827,176,925,2023-10-02,Completed,Card
1828,1103,1782,2026-04-10,Completed,UPI
1829,780,1057,2025-03-20,Completed,CARD
1830,617,1181,2023-07-21,Completed,Cash
1831,653,1030,2024-02-16,Completed,Card
1832,295,592,2026-03-18,Completed,UPI
1833,1512,728,2025-03-22,,Cash
1834,1463,1784,2026-04-27,Completed,Card
1835,1188,1806,2023-12-08,,UPI
1836,365,1817,2024-06-01,Completed,Net Banking
1837,1768,750,2024-07-03,Completed,Net Banking
1838,1201,1347,2024-08-23,,UPI
1839,735,1698,2025-12-06,Completed,UPI
1840,1300,695,2026-02-08,,UPI
1841,1106,1776,2025-12-18,Completed,UPI
1842,658,606,2025-08-21,Completed,Card
1843,56,1888,2023-12-07,Completed,Card
1844,745,1049,2024-06-16,Completed,Card
1845,1835,270,2023-01-13,Completed,Card
1846,1523,271,2025-03-22,Returned,Net Banking
1847,500,1061,2023-05-20,Completed,UPI
1848,1395,431,2025-01-31,Completed,Cash
1849,732,1062,2024-03-24,Completed,Card
1850,1372,962,2024-06-05,Completed,Cash
1851,507,1366,2023-06-28,Returned,UPI
1852,905,82,2026-03-26,Cancelled,Cash
1853,1592,1291,2025-02-10,Completed,Cash
1854,1408,1183,2024-04-22,Completed,Card
1855,865,975,2023-04-03,Completed,Card
1856,1532,393,2025-06-23,Completed,Cash
1857,1018,424,2026-02-07,Completed,UPI
1858,37,1995,2025-08-08,Completed,Net Banking
1859,630,519,2025-06-13,Completed,UPI
1860,622,1849,2024-10-10,Completed,Net Banking
1861,1004,380,2024-12-03,Returned,UPI
1862,1169,642,2026-03-23,Completed,UPI
1863,704,1697,2024-05-26,Completed,UPI
1864,1273,1095,2024-11-19,Completed,UPI
1865,888,321,2025-07-31,Completed,UPI
1866,150,264,2026-05-01,Completed,Card
1867,1345,1311,2026-05-11,Completed,Card
1868,435,1058,2026-02-19,Completed,UPI
1869,1077,699,2026-05-10,Completed,UPI
1870,460,342,2023-01-07,Completed,Cash
1871,1021,1181,2023-08-03,Returned,UPI
