order_item_id,order_id,product_id,quantity,list_price,discount_pct,selling_price,profit
978,1479,41,1.0,895.32,0.0,895.32,454.87
979,1709,1698,2.0,848.44,0.0,848.44,753.22
980,778,705,2.0,847.52,0.0,847.52,768.98
981,241,437,1.0,1075.44,5.0,1021.67,389.71
982,1555,645,1.0,1457.3,0.0,1457.3,555.18
983,1091,1713,1.0,2245.31,30.0,1571.72,406.44
984,1678,1491,1.0,1857.9,20.0,1486.32,685.45
985,243,1872,1.0,2166.36,0.0,2166.36,942.69
986,315,269,2.0,1241.52,0.0,1241.52,1437.06
987,1894,164,2.0,2221.68,10.0,1999.51,1287.48
988,766,1907,1.0,2040.99,0.0,2040.99,829.76
989,400,976,1.0,1648.34,0.0,1648.34,896.23
990,874,206,1.0,2031.96,20.0,1625.57,741.69
991,1149,487,1.0,2269.74,10.0,2042.77,1054.76
992,723,500,2.0,466.0,15.0,396.1,275.56
993,1087,1447,1.0,2366.86,20.0,1893.49,816.99
994,253,1176,1.0,433.67,0.0,433.67,250.67
995,1694,1106,1.0,366.71,30.0,256.7,62.18
996,296,1939,1.0,1748.78,30.0,1224.15,474.66
997,1594,32,1.0,861.84,,689.47,214.14
998,31,792,1.0,1180.53,0.0,1180.53,501.67
999,99,1035,2.0,2168.51,0.0,2168.51,2495.36
1000,1475,1518,1.0,2409.74,0.0,2409.74,974.7
1001,389,764,1.0,717.7,0.0,717.7,387.93
1002,1649,1974,1.0,387.21,0.0,387.21,193.51
1003,1115,500,1.0,466.0,0.0,466.0,207.68
1004,1874,1417,1.0,307.36,30.0,215.15,84.29
1005,765,839,1.0,2158.32,0.0,2158.32,1058.3
1006,1874,589,1.0,1740.76,0.0,1740.76,685.42
1007,1954,1450,1.0,1015.4,30.0,710.78,96.8
1008,425,1887,1.0,2002.53,0.0,2002.53,1040.15
1009,999,1459,1.0,1951.85,20.0,1561.48,521.4
1010,1475,1966,1.0,2133.02,15.0,1813.07,627.89
1011,621,764,2.0,717.7,15.0,610.05,560.56
1012,765,1179,1.0,2168.9,0.0,2168.9,863.69
1013,1395,1902,1.0,1284.31,0.0,1284.31,657.03
1014,1832,1611,1.0,466.87,0.0,466.87,256.97
1015,1012,1945,1.0,2414.02,0.0,2414.02,1386.56
1016,1480,1392,1.0,440.92,0.0,440.92,238.19
1017,1045,878,2.0,960.56,0.0,960.56,962.98
1018,667,3270,1.0,1508.12,0.0,1508.12,758.49
1019,1018,236,1.0,2245.5,0.0,2245.5,924.89
1020,1620,1847,1.0,1366.2,0.0,1366.2,750.93
1021,1828,808,2.0,1100.33,0.0,1100.33,1021.18
1022,75,825,1.0,948.48,5.0,901.06,388.95
1023,808,1494,1.0,1360.88,0.0,1360.88,661.33
1024,596,1325,,372.05,0.0,372.05,159.12
1025,1717,703,2.0,398.54,20.0,318.83,292.98
1026,1468,294,2.0,1187.32,0.0,1187.32,1122.14
1027,1052,522,1.0,2349.44,0.0,2349.44,958.32
1028,1255,820,1.0,1133.64,0.0,1133.64,574.28
1029,445,931,1.0,2432.96,0.0,2432.96,1122.24
1030,1457,319,1.0,1760.76,10.0,1584.68,835.24
1031,1341,1077,1.0,478.21,5.0,454.3,165.33
1032,381,1832,1.0,2234.44,0.0,2234.44,1162.89
1033,887,1084,1.0,464.43,10.0,417.99,215.39
1034,467,1311,1.0,2129.54,0.0,2129.54,1159.38
1035,862,1472,1.0,1927.31,15.0,1638.21,456.81
1036,564,1057,2.0,2105.73,0.0,2105.73,1898.9
1037,455,1864,1.0,2452.88,0.0,2452.88,981.7
1038,151,1817,1.0,919.76,0.0,919.76,349.8
1039,1031,1979,1.0,702.51,0.0,702.51,322.33
1040,155,256,3.0,2422.54,5.0,2301.41,3117.12
1041,201,993,3.0,1230.74,0.0,1230.74,1441.26
1042,823,122,1.0,922.18,0.0,922.18,481.44
1043,1064,71,2.0,1816.43,10.0,1634.79,1263.1
1044,1245,1485,1.0,1213.71,10.0,1092.34,479.46
1045,431,166,1.0,1315.63,0.0,1315.63,535.3
1046,1713,557,1.0,2299.77,5.0,2184.78,805.4
1047,1654,1274,2.0,1080.59,0.0,1080.59,953.16
1048,1396,317,1.0,2121.32,0.0,2121.32,1035.02
1049,313,1992,1.0,1437.11,0.0,1437.11,565.07
1050,782,1606,1.0,928.52,0.0,928.52,470.56
1051,404,1146,1.0,2120.62,10.0,1908.56,743.75
1052,996,685,1.0,578.98,0.0,578.98,322.75
1053,1430,880,1.0,1044.22,0.0,1044.22,568.25
1054,1159,498,1.0,698.66,0.0,698.66,290.71
1055,53,155,2.0,1709.03,0.0,1709.03,1618.3
1056,705,633,1.0,2073.82,0.0,2073.82,888.95
1057,1297,532,1.0,614.99,0.0,614.99,325.17
1058,1209,600,1.0,1214.31,0.0,1214.31,584.7
1059,1631,1663,1.0,2095.97,0.0,2095.97,833.25
1060,82,1388,1.0,2269.74,0.0,2269.74,1013.08
1061,1660,1780,1.0,1405.6,0.0,1405.6,663.98
1062,1468,820,2.0,1133.64,20.0,906.91,695.1
1063,434,287,2.0,459.45,0.0,459.45,359.84
1064,1531,1635,1.0,2480.85,0.0,2480.85,1398.35
1065,1516,854,1.0,2427.09,0.0,2427.09,929.83
1066,1357,468,1.0,1679.59,20.0,1343.67,486.86
1067,891,1986,1.0,1169.7,5.0,1111.21,467.07
1068,975,1383,3.0,581.39,0.0,581.39,920.19
1069,397,1003,1.0,1896.9,0.0,1896.9,724.32
1070,6864,1003,1.0,1896.9,30.0,1327.83,155.25
1071,1521,1545,1.0,884.42,0.0,884.42,511.59
1072,840,775,1.0,1003.94,,1003.94,426.94
1073,1350,784,1.0,1052.71,10.0,947.44,432.16
1074,172,1670,1.0,1635.57,10.0,1472.01,752.65
1075,1179,668,1.0,2057.99,0.0,2057.99,821.45
1076,907,1031,1.0,1695.78,20.0,1356.62,637.8
1077,1574,978,1.0,642.28,0.0,642.28,363.75
1078,465,1228,2.0,2110.66,0.0,2110.66,2008.08
1079,1588,1484,1.0,2327.92,15.0,1978.73,717.91
1080,1452,916,1.0,438.75,20.0,351.0,80.67
1081,1428,18,2.0,806.99,0.0,806.99,810.42
1082,263,1176,1.0,433.67,15.0,368.62,185.62
1083,1504,1422,1.0,2000.93,0.0,2000.93,965.31
1084,340,799,1.0,500.11,0.0,500.11,283.41
1085,1808,6286,1.0,1041.7,30.0,729.19,159.65
1086,1487,1501,2.0,553.45,30.0,387.42,303.86
1087,1623,1850,3.0,1412.66,0.0,1412.66,1995.51
1088,1477,1509,1.0,1762.87,,1762.87,748.85
1089,1301,349,1.0,1213.2,0.0,1213.2,522.46
1090,1456,463,2.0,2374.56,5.0,2255.83,2464.28
1091,1252,1432,1.0,1306.82,0.0,1306.82,619.44
1092,1815,307,1.0,447.67,0.0,447.67,207.71
1093,1467,1313,1.0,2269.78,0.0,2269.78,1165.11
1094,92,1823,1.0,1648.36,10.0,1483.52,727.24
1095,1184,389,-1.0,1356.81,0.0,1356.81,645.65
1096,1560,415,1.0,512.03,15.0,435.23,197.2
1097,1505,1926,1.0,2287.96,10.0,2059.16,892.54
1098,265,476,1.0,1952.91,10.0,1757.62,886.68
1099,1545,1464,1.0,2153.26,5.0,2045.6,1030.84
1100,1580,1375,2.0,1977.62,0.0,1977.62,1515.42
1101,1613,1328,1.0,1825.74,0.0,1825.74,760.08
1102,1226,952,1.0,581.88,15.0,494.6,204.81
1103,690,1139,1.0,916.9,0.0,916.9,459.8
1104,1858,1812,1.0,1949.32,0.0,1949.32,961.66
1105,896,748,1.0,1624.66,0.0,1624.66,762.65
1106,1181,114,1.0,1661.36,0.0,1661.36,939.94
1107,498,579,1.0,853.98,0.0,853.98,452.08
1108,325,132,1.0,1271.09,0.0,1271.09,538.05
1109,1858,195,1.0,2028.34,0.0,2028.34,1110.25
1110,347,1194,1.0,1035.01,10.0,931.51,306.99
1111,846,279,1.0,2002.5,0.0,2002.5,949.02
1112,798,660,1.0,2081.63,0.0,2081.63,902.87
1113,913,1994,1.0,1623.41,0.0,1623.41,782.29
1114,1078,1491,1.0,1857.9,20.0,1486.32,685.45
1115,26,474,1.0,1872.75,5.0,1779.11,741.58
1116,3134,1908,1.0,1448.14,30.0,1013.7,350.48
1117,1677,463,1.0,2374.56,0.0,2374.56,1350.87
1118,21,1751,1.0,1574.82,0.0,1574.82,869.93
1119,1036,1457,1.0,1916.81,0.0,1916.81,866.11
1120,392,934,1.0,673.43,15.0,572.42,287.31
1121,1529,135,2.0,1481.94,0.0,1481.94,1211.24
1122,557,1303,1.0,1861.37,0.0,1861.37,923.94
1123,891,781,2.0,1536.86,0.0,1536.86,1688.94
1124,1860,354,2.0,440.68,0.0,440.68,500.0
1125,771,1437,1.0,685.16,30.0,479.61,126.75
1126,262,572,1.0,691.33,0.0,691.33,293.38
1127,1207,1802,2.0,1476.68,0.0,1476.68,1170.7
1128,1245,497,1.0,1764.41,0.0,1764.41,722.03
1129,1625,1876,1.0,2025.26,0.0,2025.26,844.34
1130,643,386,2.0,1591.13,15.0,1352.46,1224.76
1131,1500,156,1.0,795.4,30.0,556.78,218.49
1132,429,806,2.0,885.86,0.0,885.86,951.86
1133,713,875,1.0,1623.42,0.0,1623.42,648.19
1134,755,1616,1.0,1274.77,0.0,1274.77,551.94
1135,1281,806,1.0,885.86,10.0,797.27,387.34
1136,3399,866,1.0,1749.34,0.0,1749.34,886.03
1137,1986,1440,1.0,1798.66,0.0,1798.66,869.41
1138,16,183,2.0,1589.61,15.0,1351.17,1219.4
1139,678,1380,2.0,1420.5,0.0,1420.5,1618.52
1140,122,577,1.0,1130.1,0.0,1130.1,432.42
1141,1797,1668,1.0,2109.28,10.0,1898.35,758.95
1142,1456,1064,1.0,2195.16,20.0,1756.13,551.66
1143,706,1296,2.0,1041.7,0.0,1041.7,944.32
1144,1940,384,1.0,1109.97,0.0,1109.97,518.55
1145,1424,832,1.0,531.34,0.0,531.34,283.86
1146,1179,717,1.0,2299.19,0.0,2299.19,1037.61
1147,1928,531,2.0,1180.84,15.0,1003.71,715.42
1148,574,18,3.0,806.99,0.0,806.99,1215.63
1149,284,642,1.0,1569.82,0.0,1569.82,739.91
1150,687,342,1.0,1585.89,0.0,1585.89,700.67
1151,1831,255,1.0,462.28,0.0,462.28,184.21
1152,1645,879,1.0,1913.97,10.0,1722.57,560.71
1153,1116,128,1.0,928.41,10.0,835.57,399.21
1154,502,1254,1.0,1387.12,,1387.12,778.95
1155,1043,1929,1.0,776.06,0.0,776.06,361.27
1156,425,948,1.0,2195.23,0.0,2195.23,985.12
1157,234,1408,1.0,2031.15,0.0,2031.15,967.62
1158,661,1356,1.0,1315.55,0.0,1315.55,665.68
1159,1645,1641,2.0,531.0,10.0,477.9,491.76
1160,1285,1483,1.0,1360.6,5.0,1292.57,661.5
1161,1991,27,1.0,1175.83,5.0,1117.04,535.81
1162,1453,435,1.0,2242.34,0.0,2242.34,1179.08
1163,1392,11,1.0,1341.48,0.0,1341.48,729.91
1164,699,72,1.0,1911.32,0.0,1911.32,864.18
1165,1496,1890,1.0,1848.97,10.0,1664.07,612.51
1166,425,1552,1.0,726.14,0.0,726.14,342.37
1167,1838,1346,2.0,337.89,0.0,337.89,304.08
1168,845,449,1.0,2148.3,0.0,2148.3,930.14
1169,1994,266,1.0,1363.84,0.0,1363.84,668.88
1170,1916,1096,1.0,2481.99,5.0,2357.89,917.34
1171,993,1703,1.0,1809.37,0.0,1809.37,720.33
1172,1033,153,2.0,1098.88,0.0,1098.88,1070.64
1173,1633,476,1.0,1952.91,10.0,1757.62,886.68
1174,319,1807,1.0,955.53,0.0,955.53,370.14
1175,428,1011,1.0,2381.69,15.0,2024.44,940.5
1176,1439,569,1.0,2273.33,0.0,2273.33,934.84
1177,1496,1884,1.0,848.92,0.0,848.92,424.88
1178,1321,377,1.0,900.92,0.0,900.92,511.53
1179,834,1551,1.0,1501.22,0.0,1501.22,869.16
1180,868,567,1.0,423.64,0.0,423.64,166.45
1181,532,6,1.0,595.33,0.0,595.33,238.8
1182,855,908,1.0,2155.68,0.0,2155.68,903.65
1183,1789,1866,1.0,1096.01,0.0,1096.01,542.73
1184,1278,811,1.0,2486.23,0.0,2486.23,1261.45
1185,100,1944,1.0,2257.02,0.0,2257.02,975.9
1186,1971,643,2.0,724.44,0.0,724.44,585.34
1187,600,633,1.0,2073.82,0.0,2073.82,888.95
1188,1850,960,1.0,1243.79,15.0,1057.22,510.48
1189,776,456,1.0,1781.53,0.0,1781.53,931.27
1190,1275,1833,1.0,1558.13,0.0,1558.13,620.75
1191,1844,323,1.0,806.39,0.0,806.39,360.01
1192,616,828,1.0,1502.72,5.0,1427.58,709.32
1193,1285,929,1.0,645.73,0.0,645.73,254.25
1194,208,789,1.0,2042.71,20.0,1634.17,478.58
1195,736,1341,1.0,1227.7,0.0,1227.7,612.14
1196,1450,1658,1.0,1676.03,0.0,1676.03,927.4
1197,832,1070,2.0,1457.36,0.0,1457.36,1610.88
1198,998,189,1.0,733.85,15.0,623.77,260.13
1199,1959,1381,1.0,387.09,10.0,348.38,143.08
1200,1885,1814,1.0,1474.35,0.0,1474.35,787.67
1201,1973,1486,1.0,1711.59,10.0,1540.43,604.13
1202,621,1631,1.0,2415.18,,2415.18,1012.56
1203,710,141,1.0,2081.29,0.0,2081.29,910.56
1204,957,432,1.0,1882.23,15.0,1599.9,805.25
1205,355,1837,1.0,839.5,0.0,839.5,394.21
1206,5,1093,1.0,2491.34,0.0,2491.34,1104.66
1207,1015,932,1.0,1814.31,0.0,1814.31,1012.23
1208,1820,30,1.0,1980.19,0.0,1980.19,903.36
1209,1069,1755,1.0,2399.82,20.0,1919.86,894.68
1210,834,1805,1.0,1362.52,0.0,1362.52,684.91
1211,1717,1660,1.0,1981.29,0.0,1981.29,827.54
1212,618,1303,0.0,1861.37,15.0,1582.16,644.73
1213,1567,357,1.0,776.98,0.0,776.98,319.45
1214,458,270,1.0,557.33,0.0,557.33,268.2
1215,1221,398,1.0,2417.62,30.0,1692.33,272.69
1216,569,1455,,1459.88,20.0,1167.9,554.33
1217,1322,1197,2.0,2251.42,0.0,2251.42,1946.6
1218,873,1077,1.0,478.21,0.0,478.21,189.24
1219,1666,837,1.0,642.57,0.0,642.57,340.45
1220,865,429,1.0,2316.01,0.0,2316.01,1314.26
1221,351,143,2.0,1691.31,10.0,1522.18,1586.06
1222,1209,713,1.0,1922.71,10.0,1730.44,545.88
1223,374,346,1.0,531.71,0.0,531.71,283.27
1224,91,1560,1.0,1401.43,0.0,1401.43,602.45
1225,243,92,1.0,1549.06,10.0,1394.15,562.86
1226,1854,327,2.0,1673.98,20.0,1339.18,1194.3
1227,1652,1870,1.0,1161.44,0.0,1161.44,451.83
1228,500,337,1.0,2228.38,15.0,1894.12,830.17
1229,1486,1327,1.0,964.11,0.0,964.11,489.34
1230,242,1151,1.0,1921.55,15.0,1633.32,553.2
1231,387,1655,1.0,499.45,0.0,499.45,195.77
1232,115,210,1.0,2432.11,0.0,2432.11,1264.41
1233,884,1697,2.0,2258.19,5.0,2145.28,1849.04
1234,1256,1313,1.0,2269.78,10.0,2042.8,938.13
1235,870,1895,1.0,1584.33,0.0,1584.33,917.85
1236,192,510,3.0,1058.79,0.0,1058.79,1312.2
1237,1684,398,1.0,2417.62,10.0,2175.86,756.22
1238,1208,716,3.0,1442.06,30.0,1009.44,349.35
1239,287,104,3.0,2460.12,0.0,2460.12,4244.61
1240,1915,1741,1.0,493.7,0.0,493.7,243.45
1241,181,23,2.0,2304.41,0.0,2304.41,2548.42
1242,148,949,1.0,371.46,10.0,334.31,107.76
1243,1126,781,3.0,1536.86,20.0,1229.49,1611.3
1244,35,382,3.0,2054.17,0.0,2054.17,2861.58
1245,733,272,1.0,754.05,0.0,754.05,338.85
1246,410,935,1.0,1603.22,15.0,1362.74,486.82
1247,609,372,1.0,1445.28,0.0,1445.28,595.44
1248,1102,1083,1.0,528.16,15.0,448.94,182.27
1249,1805,1421,1.0,321.52,0.0,321.52,132.15
1250,700,1147,1.0,1936.6,0.0,1936.6,831.58
1251,1507,853,1.0,2153.39,0.0,2153.39,889.26
1252,1777,1544,1.0,1813.61,15.0,1541.57,689.23
1253,32,886,2.0,2149.44,5.0,2041.97,2273.86
1254,348,425,3.0,534.86,10.0,481.37,517.35
1255,669,1475,1.0,2267.95,5.0,2154.55,982.43
1256,14,411,1.0,563.17,0.0,563.17,229.59
1257,572,339,1.0,816.17,0.0,816.17,313.31
1258,1331,1884,2.0,848.92,0.0,848.92,849.76
1259,1186,267,1.0,448.97,0.0,448.97,200.06
1260,423,206,2.0,2031.96,5.0,1930.36,2092.96
1261,1734,934,1.0,673.43,5.0,639.76,354.65
1262,1793,320,1.0,448.76,20.0,359.01,98.59
1263,1329,61,,2102.32,0.0,2102.32,1020.79
1264,154,95,1.0,2027.0,0.0,2027.0,828.15
1265,998,1941,2.0,325.35,0.0,325.35,313.8
1266,1559,4081,1.0,303.68,0.0,303.68,137.54
1267,25,431,1.0,848.6,0.0,848.6,399.92
1268,485,324,1.0,1346.46,15.0,1144.49,433.81
1269,1891,686,1.0,509.42,30.0,356.59,138.86
1270,1986,1477,1.0,495.23,0.0,495.23,226.77
1271,407,3393,1.0,440.68,0.0,440.68,250.0
1272,597,232,1.0,2317.18,5.0,2201.32,945.8
1273,1796,1007,3.0,1433.9,0.0,1433.9,2077.02
1274,1827,1799,1.0,1191.77,0.0,1191.77,514.94
1275,1476,616,1.0,932.89,15.0,792.96,254.0
1276,1879,1886,1.0,941.95,0.0,941.95,489.44
1277,292,1846,1.0,1274.43,15.0,1083.27,379.62
1278,101,173,1.0,2072.8,0.0,2072.8,1190.55
1279,1586,577,1.0,1130.1,20.0,904.08,206.4
1280,1045,1771,1.0,911.23,0.0,911.23,435.26
1281,632,6707,1.0,1599.4,0.0,1599.4,827.73
1282,65,946,1.0,1204.59,0.0,1204.59,533.83
1283,1872,60,1.0,708.24,0.0,708.24,382.97
1284,127,822,1.0,1877.92,0.0,1877.92,781.65
1285,766,856,1.0,1963.96,30.0,1374.77,359.74
1286,1356,1721,1.0,1723.26,5.0,1637.1,612.7
1287,1727,334,2.0,1500.54,5.0,1425.51,1363.86
1288,1138,533,1.0,2390.54,0.0,2390.54,1195.29
1289,1957,1975,1.0,748.75,0.0,748.75,380.38
1290,840,147,1.0,609.98,0.0,609.98,328.81
1291,1078,353,2.0,944.19,0.0,944.19,800.86
1292,1079,1334,1.0,1347.54,15.0,1145.41,500.28
1293,467,66,1.0,801.94,0.0,801.94,397.98
1294,988,1290,1.0,1249.46,0.0,1249.46,719.22
1295,412,1488,1.0,1258.52,5.0,1195.59,494.33
1296,610,1675,2.0,2120.93,0.0,2120.93,1724.34
1297,1730,449,1.0,2148.3,,2040.88,822.72
1298,1540,215,2.0,1936.56,0.0,1936.56,2051.34
1299,546,1802,1.0,1476.68,15.0,1255.18,363.85
1300,1730,1965,1.0,829.07,20.0,663.26,278.39
1301,1389,1788,1.0,1072.81,0.0,1072.81,452.42
1302,295,1713,1.0,2245.31,0.0,2245.31,1080.03
1303,1788,1826,1.0,1236.29,0.0,1236.29,642.84
1304,103,650,3.0,591.48,0.0,591.48,771.42
1305,757,1754,1.0,879.6,0.0,879.6,337.83
1306,271,1193,1.0,331.11,0.0,331.11,184.62
1307,608,77,1.0,568.3,30.0,397.81,50.47
1308,973,1969,1.0,2030.41,0.0,2030.41,801.45
1309,1786,293,1.0,1913.56,0.0,1913.56,1037.97
1310,98,950,1.0,1514.6,20.0,1211.68,290.13
1311,1634,391,3.0,2358.15,0.0,2358.15,2909.37
1312,1674,773,1.0,366.88,0.0,366.88,188.26
1313,824,1327,1.0,964.11,30.0,674.88,200.11
1314,1153,868,1.0,940.65,20.0,752.52,295.23
1315,1839,520,1.0,529.6,0.0,529.6,239.61
1316,414,280,1.0,2020.32,0.0,2020.32,918.62
1317,1802,93,1.0,1857.45,0.0,1857.45,1024.28
1318,53,1645,1.0,690.69,0.0,690.69,329.02
1319,1738,174,2.0,2217.02,0.0,2217.02,1880.16
1320,1634,901,2.0,893.97,15.0,759.87,679.22
1321,1170,671,1.0,1220.59,0.0,1220.59,506.83
1322,1908,1560,2.0,1401.43,30.0,981.0,364.04
1323,534,226,1.0,1006.97,0.0,1006.97,462.94
1324,1251,966,2.0,2372.01,0.0,2372.01,1917.06
1325,37,244,1.0,2271.24,0.0,2271.24,1172.44
1326,881,639,1.0,413.25,0.0,413.25,214.76
1327,1781,1581,1.0,1175.96,0.0,1175.96,468.02
1328,1492,1679,1.0,1741.43,20.0,1393.14,314.97
1329,21,43,1.0,1619.79,0.0,1619.79,904.72
1330,422,1212,1.0,598.79,0.0,598.79,231.57
1331,1506,234,1.0,1762.85,10.0,1586.56,773.09
1332,1154,404,1.0,2325.65,0.0,2325.65,1294.98
1333,945,1184,1.0,1576.09,0.0,1576.09,635.57
1334,759,323,2.0,806.39,0.0,806.39,720.02
1335,706,4,1.0,2030.21,0.0,2030.21,916.85
1336,500,605,1.0,430.57,0.0,430.57,190.55
1337,1623,1031,2.0,1695.78,0.0,1695.78,1953.92
1338,669,1605,2.0,913.96,0.0,913.96,980.32
1339,1896,254,1.0,1506.6,0.0,1506.6,862.91
1340,1099,723,1.0,907.33,0.0,907.33,443.09
1341,652,35,1.0,581.29,30.0,406.9,75.48
1342,46,762,2.0,2492.15,0.0,2492.15,2008.9
1343,165,417,2.0,527.95,0.0,527.95,589.24
1344,946,1252,,813.21,0.0,813.21,383.02
1345,1440,630,1.0,2179.31,20.0,1743.45,785.54
1346,1312,269,1.0,1241.52,10.0,1117.37,594.38
1347,232,1154,2.0,501.79,0.0,501.79,393.66
1348,1003,149,1.0,1438.6,0.0,1438.6,632.21
1349,1708,848,0.0,582.07,5.0,552.97,303.73
1350,771,1129,1.0,850.14,0.0,850.14,396.85
1351,826,718,2.0,2476.83,5.0,2352.99,2173.14
1352,1977,250,1.0,944.89,0.0,944.89,459.89
1353,727,916,1.0,438.75,20.0,351.0,80.67
1354,1715,597,1.0,314.42,10.0,282.98,102.17
1355,1595,1527,1.0,2384.19,15.0,2026.56,709.35
1356,876,364,1.0,2330.91,10.0,2097.82,738.97
1357,1786,1540,1.0,869.41,0.0,869.41,405.57
1358,134,1984,,1927.74,0.0,1927.74,1811.78
1359,334,1622,1.0,1972.99,0.0,1972.99,916.14
1360,850,1574,1.0,907.16,15.0,771.09,273.72
1361,963,631,1.0,802.79,0.0,802.79,382.36
1362,782,1258,1.0,2116.78,0.0,2116.78,937.27
1363,1881,1682,2.0,2067.16,0.0,2067.16,2114.34
1364,1215,150,1.0,2001.42,0.0,2001.42,1002.88
1365,328,1578,1.0,1885.25,0.0,1885.25,781.66
1366,1895,181,2.0,300.2,0.0,300.2,230.74
1367,818,555,1.0,715.82,30.0,501.07,57.77
1368,570,887,2.0,2066.97,15.0,1756.92,1745.28
1369,1544,1400,2.0,1653.82,30.0,1157.67,340.34
1370,1049,74,1.0,1829.76,0.0,1829.76,1058.98
1371,1757,1389,1.0,1075.19,15.0,913.91,350.81
1372,1748,767,1.0,1735.82,10.0,1562.24,803.16
1373,910,1729,2.0,488.62,15.0,415.33,388.9
1374,60,1240,1.0,475.42,0.0,475.42,199.39
1375,1875,1279,1.0,2248.75,5.0,2136.31,828.17
1376,123,561,1.0,1450.26,0.0,1450.26,595.64
1377,1198,441,1.0,1394.63,15.0,1185.44,346.13
1378,784,880,1.0,1044.22,15.0,887.59,411.62
1379,565,405,1.0,1584.32,0.0,1584.32,832.91
1380,509,441,1.0,1394.63,20.0,1115.7,276.39
1381,1521,606,1.0,1071.24,0.0,1071.24,476.83
1382,271,488,1.0,683.97,0.0,683.97,340.51
1383,1373,1805,,1362.52,5.0,1294.39,1233.56
1384,706,567,1.0,423.64,0.0,423.64,166.45
1385,1347,1666,1.0,2404.04,5.0,2283.84,816.07
1386,1612,1739,2.0,793.89,15.0,674.81,442.42
1387,1537,1361,1.0,1896.02,5.0,1801.22,940.98
1388,1571,1462,1.0,2263.19,0.0,2263.19,1221.84
1389,1540,1547,1.0,1787.69,0.0,1787.69,891.28
1390,489,15,1.0,1735.91,0.0,1735.91,997.63
1391,1732,209,1.0,582.23,0.0,582.23,315.47
1392,1187,203,1.0,956.32,0.0,956.32,470.04
1393,734,955,1.0,1783.24,10.0,1604.92,632.01
1394,82,1657,1.0,360.26,0.0,360.26,142.29
1395,1698,650,1.0,591.48,0.0,591.48,257.14
1396,54,1781,2.0,1307.98,5.0,1242.58,937.88
1397,1440,1927,1.0,1556.86,0.0,1556.86,844.77
1398,1337,255,2.0,462.28,0.0,462.28,368.42
1399,313,1370,1.0,1879.93,0.0,1879.93,870.06
1400,1654,33,1.0,2083.83,0.0,2083.83,1002.62
1401,959,1223,1.0,2139.13,20.0,1711.3,509.48
1402,1608,1256,,482.82,15.0,410.4,140.36
1403,1479,1834,1.0,765.88,10.0,689.29,219.19
1404,1378,1885,1.0,2118.15,0.0,2118.15,844.56
1405,1479,406,1.0,360.03,0.0,360.03,190.1
1406,301,1141,1.0,1933.84,15.0,1643.76,806.99
1407,749,741,1.0,1912.13,0.0,1912.13,901.86
1408,1792,204,1.0,2039.34,30.0,1427.54,376.19
1409,1253,920,1.0,718.14,0.0,718.14,347.3
1410,123,346,1.0,531.71,10.0,478.54,230.1
1411,1744,4760,1.0,2121.99,10.0,1909.79,840.13
1412,1612,1668,,2109.28,15.0,1792.89,1306.98
1413,1426,1894,1.0,1451.98,5.0,1379.38,576.7
1414,1052,1918,1.0,2410.53,15.0,2048.95,1024.7
1415,571,1022,1.0,1116.44,0.0,1116.44,447.85
1416,1702,781,2.0,1536.86,0.0,1536.86,1688.94
1417,506,1789,1.0,1796.0,10.0,1616.4,769.66
1418,1891,45,1.0,882.36,30.0,617.65,169.1
1419,1352,883,1.0,997.79,,947.9,455.55
1420,503,1889,1.0,2076.27,0.0,2076.27,1041.89
1421,777,310,,1848.08,10.0,1663.27,1105.9
1422,1281,1785,2.0,1367.13,0.0,1367.13,1125.28
1423,1562,832,1.0,531.34,30.0,371.94,124.46
1424,433,844,1.0,1028.87,0.0,1028.87,451.63
1425,1224,304,1.0,2035.23,0.0,2035.23,1081.01
1426,126,1033,1.0,869.14,10.0,782.23,392.43
1427,1058,1794,1.0,334.41,30.0,234.09,89.81
1428,1512,1276,1.0,576.37,0.0,576.37,256.46
1429,1381,1035,1.0,2168.51,5.0,2060.08,1139.25
1430,1452,1884,1.0,848.92,0.0,848.92,424.88
1431,587,1942,1.0,590.43,0.0,590.43,263.54
1432,1807,1762,1.0,1469.82,0.0,1469.82,583.8
1433,258,1390,1.0,417.21,30.0,292.05,52.81
1434,1796,597,1.0,314.42,20.0,251.54,70.73
1435,1030,402,1.0,1624.45,5.0,1543.23,622.14
1436,906,980,1.0,1166.87,30.0,816.81,164.01
1437,563,504,1.0,2179.63,0.0,2179.63,837.37
1438,56,757,1.0,2464.61,0.0,2464.61,1353.1
1439,1586,1072,2.0,2455.99,15.0,2087.59,1446.12
1440,1191,1151,2.0,1921.55,20.0,1537.24,914.24
1441,1823,233,1.0,1943.97,0.0,1943.97,909.38
1442,621,1948,1.0,2211.01,0.0,2211.01,973.9
1443,174,769,1.0,650.06,0.0,650.06,367.46
1444,117,188,1.0,643.71,0.0,643.71,281.83
1445,689,481,2.0,451.43,15.0,383.72,332.98
1446,1149,1821,1.0,661.67,10.0,595.5,257.32
1447,1385,1851,2.0,2069.2,5.0,1965.74,1649.74
1448,1387,260,1.0,675.51,0.0,675.51,332.57
1449,318,834,1.0,414.91,0.0,414.91,213.54
1450,164,701,2.0,1908.52,0.0,1908.52,2165.3
1451,101,844,1.0,1028.87,5.0,977.43,400.19
1452,1433,366,1.0,1404.84,5.0,1334.6,638.39
1453,1788,480,1.0,972.6,10.0,875.34,349.65
